suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,fixStart,fixEnd,fixMid,timeline,score
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,161,0,0,0.55538,2.85212,1675,15,1191.88,259.8,181,613,677,1125,677,0,0,1903042.00,1903203.00,1903122.50,536.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,67,0,0,1.07086,2.95526,1675,15,1226.09,288.818,181,613,677,1125,677,0,0,1903210.00,1903277.00,1903243.50,704.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,80,0,0,11.7409,2.78974,1675,15,728.077,261,181,613,677,1125,677,0,0,1903304.00,1903384.00,1903344.00,798.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,100,0,0,1.07227,2.81305,1675,15,765.563,285.75,181,613,677,1125,677,0,0,1903391.00,1903491.00,1903441.00,885.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,54,0,0,9.40305,2.89217,1675,15,1163,284.667,181,613,677,1125,677,0,0,1903531.00,1903585.00,1903558.00,1025.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,80,0,0,0.188964,2.91185,1675,15,1155.54,287.308,181,613,677,1125,677,0,0,1903592.00,1903672.00,1903632.00,1086.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,121,0,0,0.856045,2.87568,1675,15,1171.32,255.105,181,613,677,1125,677,0,0,1903678.00,1903799.00,1903738.50,1172.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,80,0,0,9.20471,2.8239,1675,15,782.692,240.231,181,613,677,1125,677,0,0,1903826.00,1903906.00,1903866.00,1320.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,87,0,0,0.403604,2.84806,1675,15,798.571,234.429,181,613,677,1125,677,0,0,1903940.00,1904027.00,1903983.50,1434.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,181,0,0,9.55942,2.93925,1675,15,1202.68,227.214,181,613,677,1125,677,0,0,1904080.00,1904261.00,1904170.50,1574.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,80,0,0,1.72689,2.94575,1675,15,1200.54,299.538,181,613,677,1125,677,0,0,1904268.00,1904348.00,1904308.00,1762.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,94,0,0,8.05954,2.88103,1675,15,861.467,276.8,181,613,677,1125,677,0,0,1904402.00,1904496.00,1904449.00,1896.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,87,1,0,0,2.91141,1681,18,922.214,503.143,181,613,677,1125,677,0,0,1902506.00,1902593.00,1902549.50,0.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,121,1,0,1.78536,2.97115,1681,18,949.053,433.316,181,613,677,1125,677,0,0,1902600.00,1902721.00,1902660.50,94.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,60,1,0,5.86756,2.90165,1681,18,1162.3,309.4,181,613,677,1125,677,0,0,1902741.00,1902801.00,1902771.00,235.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,100,1,0,0.310676,2.87723,1681,18,1175.31,309.25,181,613,677,1125,677,0,0,1902808.00,1902908.00,1902858.00,302.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,60,1,0,0.23877,2.8801,1681,18,1184.7,305.8,181,613,677,1125,677,0,0,1902915.00,1902975.00,1902945.00,409.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,120,1,0,0.778944,2.84103,1681,18,1165.68,332.316,181,613,677,1125,677,0,0,1902982.00,1903102.00,1903042.00,476.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,168,1,0,0.362652,2.8456,1681,18,1176.65,321.808,181,613,677,1125,677,0,0,1903109.00,1903277.00,1903193.00,603.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,47,1,0,11.1427,2.87534,1681,18,709.625,248.75,181,613,677,1125,677,0,0,1903310.00,1903357.00,1903333.50,804.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,128,1,0,1.0966,2.87487,1681,18,731.4,289.2,181,613,677,1125,677,0,0,1903370.00,1903498.00,1903434.00,864.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,101,1,0,9.84842,2.82668,1681,18,1146.69,322.625,181,613,677,1125,677,0,0,1903524.00,1903625.00,1903574.50,1018.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,80,1,0,0.480164,2.84607,1681,18,1144,302.692,181,613,677,1125,677,0,0,1903632.00,1903712.00,1903672.00,1126.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,87,1,0,1.05304,2.80852,1681,18,1112.36,333.429,181,613,677,1125,677,0,0,1903719.00,1903806.00,1903762.50,1213.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,53,1,0,8.83945,2.88528,1681,18,740.556,300.889,181,613,677,1125,677,0,0,1903833.00,1903886.00,1903859.50,1327.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,53,1,0,0.247946,2.90607,1681,18,736,310.222,181,613,677,1125,677,0,0,1903893.00,1903946.00,1903919.50,1387.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,80,1,0,0.564796,2.91055,1681,18,733.538,286.692,181,613,677,1125,677,0,0,1903953.00,1904033.00,1903993.00,1447.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,135,1,0,10.456,2.85082,1681,18,1176.29,275.238,181,613,677,1125,677,0,0,1904080.00,1904215.00,1904147.50,1574.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,121,1,0,1.45877,2.88408,1681,18,1179.63,336.263,181,613,677,1125,677,0,0,1904221.00,1904342.00,1904281.50,1715.00,28
2019_07_13_16_38_07,05,0,05-same4,N/A,N/A,80,1,0,8.45787,2.96881,1681,18,827.769,276.692,181,613,677,1125,677,0,0,1904389.00,1904469.00,1904429.00,1883.00,28
2019_07_13_16_38_07,05,1,05-same4,same,S,207,0,0,0,3.09779,448,3,910.563,483.594,181,613,869,1125,1061,0,0,1905407.00,1905614.00,1905510.50,0.00,28
2019_07_13_16_38_07,05,1,05-same4,same,S,87,0,0,7.48684,3.17601,448,3,1200.36,608.071,181,613,869,1125,1061,0,0,1905668.00,1905755.00,1905711.50,261.00,28
2019_07_13_16_38_07,05,1,05-same4,same,S,154,0,0,0.652958,3.12393,448,3,1227.25,603.083,181,613,869,1125,1061,0,0,1905762.00,1905916.00,1905839.00,355.00,28
2019_07_13_16_38_07,05,1,05-same4,same,S,221,1,0,0,3.19717,462,2,903.324,527.706,181,613,869,1125,1061,0,0,1905407.00,1905628.00,1905517.50,0.00,28
2019_07_13_16_38_07,05,1,05-same4,same,S,241,1,0,7.63574,3.20864,462,2,1204.95,639.703,181,613,869,1125,1061,0,0,1905675.00,1905916.00,1905795.50,268.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,134,0,0,0,3.12799,1543,16,935.095,463.81,181,613,1061,1125,869,0,0,1907162.00,1907296.00,1907229.00,0.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,61,0,0,0.771656,3.09846,1543,16,952.7,436.7,181,613,1061,1125,869,0,0,1907302.00,1907363.00,1907332.50,140.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,80,0,0,6.42137,3.09516,1543,16,1222.62,446.769,181,613,1061,1125,869,0,0,1907423.00,1907503.00,1907463.00,261.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,134,0,0,1.01941,3.07731,1543,16,1210.81,487.81,181,613,1061,1125,869,0,0,1907510.00,1907644.00,1907577.00,348.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,101,0,0,10.0381,3.03652,1543,16,792.563,562.25,181,613,1061,1125,869,0,0,1907704.00,1907805.00,1907754.50,542.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,67,0,0,0.842695,3.07662,1543,16,758.545,552.818,181,613,1061,1125,869,0,0,1907818.00,1907885.00,1907851.50,656.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,67,0,0,0.513364,3.04052,1543,16,778.909,545.909,181,613,1061,1125,869,0,0,1907892.00,1907959.00,1907925.50,730.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,60,0,0,11.0469,3.06643,1543,16,1246.2,511.7,181,613,1061,1125,869,0,0,1907999.00,1908059.00,1908029.00,837.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,67,0,0,0.796043,3.02024,1543,16,1213.18,516.364,181,613,1061,1125,869,0,0,1908093.00,1908160.00,1908126.50,931.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,87,0,0,1.53492,2.95832,1543,16,1267.36,481.714,181,613,1061,1125,869,0,0,1908166.00,1908253.00,1908209.50,1004.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,168,0,0,14.2937,2.91782,1543,16,689.462,681.5,181,613,1061,1125,869,0,0,1908307.00,1908475.00,1908391.00,1145.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,81,0,0,10.4071,2.99386,1543,16,1096.54,512.462,181,613,1061,1125,869,0,0,1908548.00,1908629.00,1908588.50,1386.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,47,0,0,0.561382,2.95213,1543,16,1101.25,535.5,181,613,1061,1125,869,0,0,1908649.00,1908696.00,1908672.50,1487.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,175,0,0,9.31737,2.83134,1543,16,709.259,572.704,181,613,1061,1125,869,0,0,1908749.00,1908924.00,1908836.50,1587.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,147,0,0,0.400059,2.8806,1543,16,693.913,579.435,181,613,1061,1125,869,0,0,1908930.00,1909077.00,1909003.50,1768.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,67,0,0,1.11012,2.90014,1543,16,734.727,601.727,181,613,1061,1125,869,0,0,1909084.00,1909151.00,1909117.50,1922.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,181,1,0,0,3.10466,1667,14,929.821,469.929,181,613,1061,1125,869,0,0,1907162.00,1907343.00,1907252.50,0.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,54,1,0,0.329664,3.08774,1667,14,936.778,458,181,613,1061,1125,869,0,0,1907349.00,1907403.00,1907376.00,187.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,241,1,0,6.40107,3.04921,1667,14,1205.84,467.892,181,613,1061,1125,869,0,0,1907423.00,1907664.00,1907543.50,261.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,67,1,0,11.463,3.02929,1667,14,732.182,579.636,181,613,1061,1125,869,0,0,1907711.00,1907778.00,1907744.50,549.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,80,1,0,0.296696,3.06974,1667,14,738.923,590.077,181,613,1061,1125,869,0,0,1907785.00,1907865.00,1907825.00,623.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,94,1,0,0.708804,3.10807,1667,14,736.733,560.467,181,613,1061,1125,869,0,0,1907872.00,1907966.00,1907919.00,710.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,254,1,0,10.9554,3.01148,1667,14,1198,505.231,181,613,1061,1125,869,0,0,1907986.00,1908240.00,1908113.00,824.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,60,1,0,12.3195,2.9717,1667,14,703.8,679.8,181,613,1061,1125,869,0,0,1908307.00,1908367.00,1908337.00,1145.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,107,1,0,1.33426,2.98013,1667,14,648.235,673.706,181,613,1061,1125,869,0,0,1908374.00,1908481.00,1908427.50,1212.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,54,1,0,10.2935,3.01254,1667,14,1064.56,544.667,181,613,1061,1125,869,0,0,1908548.00,1908602.00,1908575.00,1386.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,113,1,0,0.33176,2.95743,1667,14,1077.72,540.222,181,613,1061,1125,869,0,0,1908609.00,1908722.00,1908665.50,1447.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,221,1,0,9.90711,2.93491,1667,14,669.353,634.735,181,613,1061,1125,869,0,0,1908749.00,1908970.00,1908859.50,1587.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,87,1,0,0.391967,2.99305,1667,14,679.5,647.643,181,613,1061,1125,869,0,0,1908977.00,1909064.00,1909020.50,1815.00,28
2019_07_13_16_38_07,06,0,06-same5,N/A,N/A,54,1,0,1.19535,3.04183,1667,14,706.111,605.222,181,613,1061,1125,869,0,0,1909091.00,1909145.00,1909118.00,1929.00,28
2019_07_13_16_38_07,06,1,06-same5,same,S,94,0,0,0,2.93174,369,4,921.267,365.867,181,613,1061,1125,869,0,0,1910069.00,1910163.00,1910116.00,0.00,28
2019_07_13_16_38_07,06,1,06-same5,same,S,101,0,0,0.647205,2.89503,369,4,906.063,388.313,181,613,1061,1125,869,0,0,1910169.00,1910270.00,1910219.50,100.00,28
2019_07_13_16_38_07,06,1,06-same5,same,S,74,0,0,6.98986,2.99333,369,4,1200,401.75,181,613,1061,1125,869,0,0,1910276.00,1910350.00,1910313.00,207.00,28
2019_07_13_16_38_07,06,1,06-same5,same,S,100,0,0,1.7894,3.017,369,4,1266.44,436.5,181,613,1061,1125,869,0,0,1910357.00,1910457.00,1910407.00,288.00,28
2019_07_13_16_38_07,06,1,06-same5,same,S,187,1,0,0,3.06252,356,3,864.172,410.931,181,613,1061,1125,869,0,0,1910069.00,1910256.00,1910162.50,0.00,28
2019_07_13_16_38_07,06,1,06-same5,same,S,61,1,0,8.0695,3.0445,356,3,1203.1,441,181,613,1061,1125,869,0,0,1910276.00,1910337.00,1910306.50,207.00,28
2019_07_13_16_38_07,06,1,06-same5,same,S,108,1,0,0.0977899,3.06288,356,3,1199.18,442.176,181,613,1061,1125,869,0,0,1910343.00,1910451.00,1910397.00,274.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,53,0,0,0,3.03427,1646,18,943.778,453.556,181,613,869,1125,677,0,0,1911724.00,1911777.00,1911750.50,0.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,140,0,0,0.668264,3.01819,1646,18,971.636,450.818,181,613,869,1125,677,0,0,1911784.00,1911924.00,1911854.00,60.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,100,0,0,6.37608,2.95516,1646,18,1228.56,373.938,181,613,869,1125,677,0,0,1912005.00,1912105.00,1912055.00,281.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,121,0,0,0.933125,2.90386,1646,18,1195.42,353.211,181,613,869,1125,677,0,0,1912112.00,1912233.00,1912172.50,388.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,47,0,0,1.6892,2.86836,1646,18,1249.88,308,181,613,869,1125,677,0,0,1912239.00,1912286.00,1912262.50,515.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,73,0,0,1.11517,2.80628,1646,18,1214.42,338.417,181,613,869,1125,677,0,0,1912293.00,1912366.00,1912329.50,569.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,80,0,0,1.05156,2.73201,1646,18,1198,297.538,181,613,869,1125,677,0,0,1912373.00,1912453.00,1912413.00,649.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,114,0,0,0.516905,2.79952,1646,18,1197.67,275.889,181,613,869,1125,677,0,0,1912460.00,1912574.00,1912517.00,736.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,107,0,0,1.27138,2.73051,1646,18,1193.65,329,181,613,869,1125,677,0,0,1912581.00,1912688.00,1912634.50,857.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,121,0,0,9.04938,2.70963,1646,18,812.263,354.474,181,613,869,1125,677,0,0,1912748.00,1912869.00,1912808.50,1024.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,73,0,0,0.366515,2.75673,1646,18,799.667,363.25,181,613,869,1125,677,0,0,1912876.00,1912949.00,1912912.50,1152.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,54,0,0,8.49968,2.85555,1646,18,1153,301.667,181,613,869,1125,677,0,0,1912969.00,1913023.00,1912996.00,1245.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,121,0,0,1.51389,2.9018,1646,18,1211.63,277.474,181,613,869,1125,677,0,0,1913029.00,1913150.00,1913089.50,1305.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,161,0,0,0.132992,2.89839,1646,18,1207.72,281.44,181,613,869,1125,677,0,0,1913157.00,1913318.00,1913237.50,1433.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,87,0,0,12.7647,2.80471,1646,18,690.857,450.143,181,613,869,1125,677,0,0,1913398.00,1913485.00,1913441.50,1674.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,73,0,0,0.363724,2.82833,1646,18,686,464.583,181,613,869,1125,677,0,0,1913492.00,1913565.00,1913528.50,1768.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,54,0,0,12.8595,2.79573,1646,18,1211.78,310.556,181,613,869,1125,677,0,0,1913592.00,1913646.00,1913619.00,1868.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,67,0,0,1.18078,2.75119,1646,18,1237.18,353,181,613,869,1125,677,0,0,1913653.00,1913720.00,1913686.50,1929.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,93,1,0,0,3.056,1587,17,914,484.533,181,613,869,1125,677,0,0,1911724.00,1911817.00,1911770.50,0.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,80,1,0,0.591947,3.03472,1587,17,922.231,507.923,181,613,869,1125,677,0,0,1911824.00,1911904.00,1911864.00,100.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,60,1,0,6.81182,3.02436,1587,17,1180.5,383.5,181,613,869,1125,677,0,0,1911978.00,1912038.00,1912008.00,254.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,73,1,0,0.395561,2.95388,1587,17,1166.08,391.667,181,613,869,1125,677,0,0,1912045.00,1912118.00,1912081.50,321.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,108,1,0,0.795895,2.87115,1587,17,1178,360.529,181,613,869,1125,677,0,0,1912125.00,1912233.00,1912179.00,401.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,87,1,0,0.130926,2.7777,1587,17,1182.57,357.5,181,613,869,1125,677,0,0,1912266.00,1912353.00,1912309.50,542.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,161,1,0,0.769567,2.76149,1587,17,1178.84,325.48,181,613,869,1125,677,0,0,1912360.00,1912521.00,1912440.50,636.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,54,1,0,0.470262,2.75082,1587,17,1172.44,344.111,181,613,869,1125,677,0,0,1912527.00,1912581.00,1912554.00,803.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,74,1,0,0.564905,2.72001,1587,17,1153.17,357.833,181,613,869,1125,677,0,0,1912587.00,1912661.00,1912624.00,863.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,48,1,0,1.81,2.72423,1587,17,1170.5,284,181,613,869,1125,677,0,0,1912674.00,1912722.00,1912698.00,950.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,74,1,0,9.36459,2.815,1587,17,784.833,372.917,181,613,869,1125,677,0,0,1912748.00,1912822.00,1912785.00,1024.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,101,1,0,0.869637,2.84462,1587,17,752.625,389.938,181,613,869,1125,677,0,0,1912828.00,1912929.00,1912878.50,1104.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,67,1,0,10.4295,2.79574,1587,17,1180.55,280.273,181,613,869,1125,677,0,0,1912996.00,1913063.00,1913029.50,1272.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,113,1,0,0.489744,2.82556,1587,17,1165.56,294.278,181,613,869,1125,677,0,0,1913070.00,1913183.00,1913126.50,1346.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,174,1,0,0.514361,2.80648,1587,17,1185.93,301.296,181,613,869,1125,677,0,0,1913190.00,1913364.00,1913277.00,1466.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,167,1,0,12.347,2.88067,1587,17,687.192,466.346,181,613,869,1125,677,0,0,1913398.00,1913565.00,1913481.50,1674.00,28
2019_07_13_16_38_07,07,0,07-same6,N/A,N/A,53,1,0,12.0174,2.75944,1587,17,1187.44,362.667,181,613,869,1125,677,0,0,1913619.00,1913672.00,1913645.50,1895.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,148,0,0,0,3.01361,329,4,958.174,511.304,181,613,869,1125,677,0,0,1914630.00,1914778.00,1914704.00,0.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,67,0,0,6.95095,2.98742,329,4,1181.27,322,181,613,869,1125,677,0,0,1914865.00,1914932.00,1914898.50,235.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,60,0,0,0.827453,2.96764,329,4,1188.5,288.1,181,613,869,1125,677,0,0,1914939.00,1914999.00,1914969.00,309.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,54,0,0,12.7021,2.93577,329,4,669,438.889,181,613,869,1125,677,0,0,1915039.00,1915093.00,1915066.00,409.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,148,1,0,0,3.04902,350,4,939.522,567.435,181,613,869,1125,677,0,0,1914630.00,1914778.00,1914704.00,0.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,54,1,0,7.24681,2.99076,350,4,1154.44,350.778,181,613,869,1125,677,0,0,1914878.00,1914932.00,1914905.00,248.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,67,1,0,0.77492,3.02588,350,4,1163.91,319.727,181,613,869,1125,677,0,0,1914939.00,1915006.00,1914972.50,309.00,28
2019_07_13_16_38_07,07,1,07-same6,same,S,81,1,0,12.2396,3.02351,350,4,665.077,468.769,181,613,869,1125,677,0,0,1915039.00,1915120.00,1915079.50,409.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,167,0,0,0,3.02002,1821,17,969.154,428.808,181,613,1061,1125,1061,0,0,1916379.00,1916546.00,1916462.50,0.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,47,0,0,1.27862,3.06124,1821,17,991.75,477.375,181,613,1061,1125,1061,0,0,1916553.00,1916600.00,1916576.50,174.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,107,0,0,3.9926,3.06297,1821,17,855.294,574.529,181,613,1061,1125,1061,0,0,1916633.00,1916740.00,1916686.50,254.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,47,0,0,2.86806,2.96503,1821,17,737.25,597.375,181,613,1061,1125,1061,0,0,1916754.00,1916801.00,1916777.50,375.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,121,0,0,1.13304,2.98307,1821,17,777.947,572.947,181,613,1061,1125,1061,0,0,1916821.00,1916942.00,1916881.50,442.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,174,0,0,0.377016,3.02036,1821,17,764.593,564.519,181,613,1061,1125,1061,0,0,1916948.00,1917122.00,1917035.00,569.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,181,0,0,2.10831,3.05093,1821,17,677.571,579.786,181,613,1061,1125,1061,0,0,1917129.00,1917310.00,1917219.50,750.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,194,0,0,0.546441,3.01631,1821,17,686.167,601,181,613,1061,1125,1061,0,0,1917317.00,1917511.00,1917414.00,938.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,93,0,0,1.31717,3.07561,1821,17,703.667,548.667,181,613,1061,1125,1061,0,0,1917518.00,1917611.00,1917564.50,1139.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,53,0,0,0.717345,3.09238,1821,17,698.889,578.333,181,613,1061,1125,1061,0,0,1917618.00,1917671.00,1917644.50,1239.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,47,0,0,0.751139,3.07479,1821,17,728.75,588.25,181,613,1061,1125,1061,0,0,1917678.00,1917725.00,1917701.50,1299.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,174,0,0,0.987641,3.04192,1821,17,705.296,622.333,181,613,1061,1125,1061,0,0,1917732.00,1917906.00,1917819.00,1353.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,53,0,0,9.50543,3.11754,1821,17,1107.11,627.333,181,613,1061,1125,1061,0,0,1917926.00,1917979.00,1917952.50,1547.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,101,0,0,0.696354,3.10838,1821,17,1125.88,605,181,613,1061,1125,1061,0,0,1917986.00,1918087.00,1918036.50,1607.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,135,0,0,0.504369,3.07469,1821,17,1129.52,584.19,181,613,1061,1125,1061,0,0,1918093.00,1918228.00,1918160.50,1714.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,53,0,0,9.21145,3.10701,1821,17,740.333,586.556,181,613,1061,1125,1061,0,0,1918241.00,1918294.00,1918267.50,1862.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,74,0,0,0.828015,3.09376,1821,17,705.667,585.417,181,613,1061,1125,1061,0,0,1918301.00,1918375.00,1918338.00,1922.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,187,1,0,0,2.95615,1742,11,928.517,475.138,181,613,1061,1125,1061,0,0,1916379.00,1916566.00,1916472.50,0.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,87,1,0,3.66454,3.03635,1742,11,806.143,568.143,181,613,1061,1125,1061,0,0,1916613.00,1916700.00,1916656.50,234.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,47,1,0,2.67089,3.00481,1742,11,697.125,593.625,181,613,1061,1125,1061,0,0,1916774.00,1916821.00,1916797.50,395.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,295,1,0,1.00464,3.03241,1742,11,736.422,608.689,181,613,1061,1125,1061,0,0,1916827.00,1917122.00,1916974.50,448.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,255,1,0,2.30846,3.12067,1742,11,643.641,636.103,181,613,1061,1125,1061,0,0,1917129.00,1917384.00,1917256.50,750.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,134,1,0,0.438339,3.13344,1742,11,645.381,654.381,181,613,1061,1125,1061,0,0,1917390.00,1917524.00,1917457.00,1011.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,355,1,0,2.67268,3.13789,1742,11,746.222,605.574,181,613,1061,1125,1061,0,0,1917531.00,1917886.00,1917708.50,1152.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,80,1,0,8.37216,3.11861,1742,11,1096.08,654.077,181,613,1061,1125,1061,0,0,1917926.00,1918006.00,1917966.00,1547.00,28
2019_07_13_16_38_07,08,0,08-same7,N/A,N/A,47,1,0,0.593612,3.13824,1742,11,1120.25,648.25,181,613,1061,1125,1061,0,0,1918013.00,1918060.00,1918036.50,1634.00,28
